card_id,text,raw_text,type,rank
0,Skip to content,Skip to content,a_inner_text,D
0,,#content,href,D
1,Strategies,Strategies,a_inner_text,D
1,strategies,https://lvpfunds.com.au/strategies/,href,C
2,Private Equity,Private Equity,a_inner_text,D
2,strategies,/strategies/#private-equity,href,C
3,Growth,Growth,a_inner_text,D
3,strategies,/strategies/#growth,href,C
4,Real Assets,Real Assets,a_inner_text,D
4,strategies,/strategies/#real-assets,href,C
5,Sustainability,Sustainability,a_inner_text,D
5,sustainability,https://lvpfunds.com.au/sustainability/,href,C
6,Team,Team,a_inner_text,D
6,team,https://lvpfunds.com.au/team/,href,C
7,LVP Foundation,LVP Foundation,a_inner_text,D
7,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
8,Investor Portal,Investor Portal,a_inner_text,D
8,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
9,Strategies,Strategies,a_inner_text,D
9,strategies,https://lvpfunds.com.au/strategies/,href,C
10,Private Equity,Private Equity,a_inner_text,D
10,strategies,/strategies/#private-equity,href,C
11,Growth,Growth,a_inner_text,D
11,strategies,/strategies/#growth,href,C
12,Real Assets,Real Assets,a_inner_text,D
12,strategies,/strategies/#real-assets,href,C
13,Sustainability,Sustainability,a_inner_text,D
13,sustainability,https://lvpfunds.com.au/sustainability/,href,C
14,Team,Team,a_inner_text,D
14,team,https://lvpfunds.com.au/team/,href,C
15,LVP Foundation,LVP Foundation,a_inner_text,D
15,lvp foundation,https://lvpfunds.com.au/lvp-foundation/,href,C
16,Investor Portal,Investor Portal,a_inner_text,D
16,VC Portal,https://dynamo.dynamosoftware.com/tenant/sg.dynamosoftware.com/Liverpool_Partners/VC-Portal,href,C
17,Private Equity,Private Equity,a_inner_text,D
17,strategies,/strategies/#private-equity,href,C
18,Growth,Growth,a_inner_text,D
18,strategies,/strategies/#growth,href,C
19,Real Assets,Real Assets,a_inner_text,D
19,strategies,/strategies/#real-assets,href,C
20,Sustainability,Sustainability,a_inner_text,D
20,sustainability,https://lvpfunds.com.au/sustainability/,href,C
21,STRATEGIES,STRATEGIES,a_inner_text,D
21,strategies,https://lvpfunds.com.au/strategies/,href,C
22,info@lvpfunds.com.au,info@lvpfunds.com.au,a_inner_text,D
22,info@lvpfunds.com,mailto:info@lvpfunds.com.au,href,C
23,Strategies,Strategies,a_inner_text,D
23,strategies,https://lvpfunds.com.au/strategies/,href,C
24,Sustainability,Sustainability,a_inner_text,D
